symbol,block,door,pl,pc,height,width,top,material,wood,sizecategory,ups
9,3,4,6,0,2.1,4.445,2.1,0,5,1,'02540180'
9,3,4,6,0,0.45,4.445,2.55,0,5,1,'02540180'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
0,3,2,5,0,1.85,1.715,1.85,0,5,1,'02540250'
0,3,2,5,0,0.4,1.715,2.25,0,5,0,'02540170'
0,5,4,9,0,1.85,3.535,1.85,0,5,1,'02540260'
0,5,4,9,0,0.4,3.535,2.25,0,5,1,'02540180'
0,3,2,5,0,1.2,1.715,1.35,0,5,1,'02540180'
0,3,2,5,0,0.35,1.715,0.35,2,3,2,'02510410'
0,3,2,5,0,1.35,1.715,1.35,2,1,1,'02510150'
0,3,2,5,0,0.85,1.715,1.75,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.6,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.75,0.805,1.8,0,5,0,'02540250'
6,3,2,7,0,0.75,2.015,1.8,0,5,1,'02540260'
6,3,2,7,0,0.75,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.3,1.715,1.75,0,5,1,'02540260'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,3,2,5,0,1.75,1.715,1.75,2,0,0,'02510030'
0,3,2,5,0,1.75,1.715,1.75,2,1,0,'02510120'
2,2,1,2,1,1.85,0.805,1.65,1,5,1,'02540330'
0,3,2,5,0,1.75,2.015,1.75,2,1,0,'02510120'
0,3,2,5,0,0.45,1.26,2.25,2,3,2,'02510410'
0,5,4,9,0,1.75,2.625,1.75,2,3,0,'02510350'
2,2,1,2,1,2.25,0.805,2.25,1,5,1,'02540350'
0,5,4,9,0,1.75,2.625,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.715,2.05,2,1,0,'02510120'
0,3,2,5,0,0.25,1.715,2.5,2,1,2,'02510180'
0,3,2,5,0,0.25,1.715,2.1,2,1,2,'02510180'
0,3,2,5,0,0.4,1.26,2.2,2,1,2,'02510180'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
2,3,2,3,2,0.45,1.26,2.4,2,0,2,'02510090'
0,3,2,5,0,0.5,1.715,2.4,2,3,2,'02510410'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
2,2,1,2,1,1.75,0.6,1.75,2,0,0,'02510030'
0,3,2,5,0,0.6,0.805,1.8,0,5,0,'02540250'
0,3,2,5,0,0.6,0.805,1.75,0,5,0,'02540250'
0,3,2,5,0,0.9,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,3,2,5,0,0.5,1.715,2.3,2,3,2,'02510410'
0,5,4,9,0,1.75,2.52,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,2.625,2.1,2,3,0,'02510350'
0,5,4,9,0,1.35,2.625,2,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,2.1,1.715,2.1,0,5,1,'02540260'
0,5,4,9,0,2.1,3.535,2.1,0,5,1,'02540260'
0,5,4,9,0,1.85,2.625,1.85,0,5,1,'02540260'
0,5,4,9,0,0.4,2.625,2.25,0,5,1,'02540180'
0,3,2,5,0,1.75,1.26,1.75,0,5,1,'02540170'
3,4,1,7,2,1.75,0.805,1.75,2,3,0,'02510350'
3,4,1,7,2,1.75,0.805,1.75,2,0,0,'02510030'
3,4,1,6,2,1.75,0.805,1.75,2,0,0,'02510030'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
0,3,2,5,0,0.45,0.805,0.45,2,3,2,'02510410'
9,3,1,6,0,0.3,1.26,2.3,2,1,2,'02510180'
9,3,1,6,0,0.37,0.55,2.2,2,4,2,'02510320'
9,3,1,6,0,0.35,0.575,2.2,2,4,2,'02510320'
9,3,1,6,0,0.37,0.805,2.2,2,4,2,'02510320'
9,3,1,6,0,0.3,1.715,2.3,2,1,2,'02510180'
9,3,1,6,0,0.35,0.805,2.15,2,4,2,'02510320'
9,3,4,6,0,2.1,4.445,2.1,0,5,1,'02540180'
9,3,4,6,0,0.45,4.445,2.55,0,5,1,'02540180'
0,3,2,5,0,2.2,1.715,2.2,1,5,1,'02540090'
0,3,2,5,0,1.85,1.715,1.85,0,5,1,'02540250'
0,3,2,5,0,0.4,1.715,2.25,0,5,0,'02540170'
0,5,4,9,0,1.85,3.535,1.85,0,5,1,'02540260'
0,5,4,9,0,0.4,3.535,2.25,0,5,1,'02540180'
0,3,2,5,0,1.2,1.715,1.35,0,5,1,'02540180'
0,3,2,5,0,0.35,1.715,0.35,2,3,2,'02510410'
0,3,2,5,0,1.35,1.715,1.35,2,1,1,'02510150'
0,3,2,5,0,0.85,1.715,1.75,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.6,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.75,0.805,1.8,0,5,0,'02540250'
6,3,2,7,0,0.75,2.015,1.8,0,5,1,'02540260'
6,3,2,7,0,0.75,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.3,1.715,1.75,0,5,1,'02540260'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,3,2,5,0,1.75,1.715,1.75,2,0,0,'02510030'
0,3,2,5,0,1.75,1.715,1.75,2,1,0,'02510120'
2,2,1,2,1,1.85,0.805,1.65,1,5,1,'02540330'
0,3,2,5,0,1.75,2.015,1.75,2,1,0,'02510120'
0,3,2,5,0,0.45,1.26,2.25,2,3,2,'02510410'
0,5,4,9,0,1.75,2.625,1.75,2,3,0,'02510350'
2,2,1,2,1,2.25,0.805,2.25,1,5,1,'02540350'
0,5,4,9,0,1.75,2.625,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.715,2.05,2,1,0,'02510120'
0,3,2,5,0,0.25,1.715,2.5,2,1,2,'02510180'
0,3,2,5,0,0.25,1.715,2.1,2,1,2,'02510180'
0,3,2,5,0,0.4,1.26,2.2,2,1,2,'02510180'
0,5,4,9,0,1.75,3.535,1.75,2,3,0,'02510350'
2,3,2,3,2,0.45,1.26,2.4,2,0,2,'02510090'
0,3,2,5,0,0.5,1.715,2.4,2,3,2,'02510410'
0,3,2,5,0,1.75,1.715,1.75,2,3,0,'02510350'
2,2,1,2,1,1.75,0.6,1.75,2,0,0,'02510030'
0,3,2,5,0,0.6,0.805,1.8,0,5,0,'02540250'
0,3,2,5,0,0.6,0.805,1.75,0,5,0,'02540250'
0,3,2,5,0,0.9,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.535,1.75,2,4,0,'02510260'
0,3,2,5,0,0.5,1.715,2.3,2,3,2,'02510410'
0,5,4,9,0,1.75,2.52,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,2.625,2.1,2,3,0,'02510350'
0,5,4,9,0,1.35,2.625,2,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,0,5,1,'02540260'
0,3,2,5,0,2.1,1.715,2.1,0,5,1,'02540260'
0,5,4,9,0,2.1,3.535,2.1,0,5,1,'02540260'
0,5,4,9,0,1.85,2.625,1.85,0,5,1,'02540260'
0,5,4,9,0,0.4,2.625,2.25,0,5,1,'02540180'
0,3,2,5,0,1.75,1.26,1.75,0,5,1,'02540170'
3,4,1,7,2,1.75,0.805,1.75,2,3,0,'02510350'
3,4,1,7,2,1.75,0.805,1.75,2,0,0,'02510030'
3,4,1,6,2,1.75,0.805,1.75,2,0,0,'02510030'
3,4,1,6,2,1.75,0.805,1.75,2,1,0,'02510120'
0,3,2,5,0,0.45,0.805,0.45,2,3,2,'02510410'
0,3,2,5,0,0.6,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.85,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.4,1.715,2.2,0,5,0,'02540170'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540180'
0,5,4,9,0,0.4,2.625,2.2,0,5,1,'02540180'
0,3,2,5,0,0.75,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.85,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.25,1.715,1.8,0,5,1,'02540280'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540280'
0,5,4,9,0,1.8,2.625,1.8,0,5,1,'02540280'
2,2,1,2,1,2.2,0.805,1.95,1,5,1,'02540350'
0,3,2,5,0,2.2,1.715,1.95,1,5,1,'02540090'
6,3,2,7,0,1.25,1.715,1.8,1,5,1,'02540430'
6,3,2,7,0,0.7,1.715,1.8,1,5,1,'02540440'
2,2,1,2,1,1.8,0.605,1.8,2,0,0,'02510030'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
3,4,1,7,2,1.8,0.805,1.8,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,3,2,5,0,0.55,1.715,2.4,2,0,2,'02510090'
3,4,1,7,2,1.8,0.805,1.8,2,1,0,'02510120'
0,3,2,5,0,1.8,1.715,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
6,3,2,7,0,1.25,1.715,1.8,2,4,1,'02510290'
0,3,2,5,0,0.3,1.715,2.3,2,4,2,'02510320'
0,3,2,5,0,0.3,1.715,2.2,2,4,2,'02510320'
0,5,4,9,0,0.3,2.625,2.2,2,4,2,'02510320'
2,3,2,3,2,1.8,0.805,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
2,3,2,3,2,2.3,1.715,2.3,1,5,1,'02540350'
2,2,1,2,1,1.75,0.805,1.75,1,5,1,'02540330'
0,3,2,5,0,0.55,0.805,1.8,0,5,0,'02540310'
2,2,1,2,1,1.75,0.805,1.75,2,0,0,'02510030'
0,3,2,5,0,2,1.715,1.9,2,1,0,'02510120'
0,5,4,9,0,1.2,2.625,1.8,0,5,1,'02540320'
0,3,2,5,0,1.2,1.715,1.8,0,5,1,'02540320'
0,3,2,5,0,1.8,1.715,1.8,2,1,0,'02510120'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
2,2,1,2,1,1.35,0.805,1.35,2,0,1,'02510060'
3,4,1,7,2,1.8,0.805,1.8,2,0,0,'02510030'
0,3,2,5,0,0.75,1.715,2.4,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,2,4,1,'02510290'
0,3,2,5,0,1.05,1.715,1.8,2,4,1,'02510290'
0,3,2,5,0,1.05,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.45,1.715,2,0,5,0,'02540170'
0,3,2,5,0,0.75,1.715,2.2,0,5,1,'02540180'
0,3,2,5,0,1.2,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.2,1.715,2,0,5,1,'02540260'
0,3,2,5,0,0.75,1.715,2,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,2,4,0,'02510260'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,3,2,5,0,0.3,1.715,2.1,2,0,2,'02510090'
2,3,2,3,2,1.45,1.715,1.45,2,0,1,'02510060'
0,3,2,5,0,1.8,1.715,1.9,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,2.15,1,5,1,'02530040'
2,2,1,2,1,1.8,0.6,1.8,2,0,0,'02510030'
0,5,4,9,0,1.8,3.535,2.15,0,5,1,'02540260'
0,3,2,5,0,1.75,1.715,1.75,1,5,1,'02540140'
0,3,2,5,0,0.7,1.788,1.8,0,5,1,'02540320'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540320'
6,3,2,7,0,0.75,1.715,1.8,0,5,1,'02540320'
0,3,2,5,0,0.6,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.85,0.805,1.8,0,5,0,'02540170'
0,3,2,5,0,0.4,1.715,2.2,0,5,0,'02540170'
0,3,2,5,0,0.7,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,0.9,1.715,1.8,0,5,1,'02540180'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540180'
0,5,4,9,0,0.4,2.625,2.2,0,5,1,'02540180'
0,3,2,5,0,0.75,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,0.85,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540260'
0,3,2,5,0,1.25,1.715,1.8,0,5,1,'02540280'
0,3,2,5,0,1.8,1.715,1.8,0,5,1,'02540280'
0,5,4,9,0,1.8,2.625,1.8,0,5,1,'02540280'
2,2,1,2,1,2.2,0.805,1.95,1,5,1,'02540350'
0,3,2,5,0,2.2,1.715,1.95,1,5,1,'02540090'
6,3,2,7,0,1.25,1.715,1.8,1,5,1,'02540430'
6,3,2,7,0,0.7,1.715,1.8,1,5,1,'02540440'
2,2,1,2,1,1.8,0.605,1.8,2,0,0,'02510030'
2,2,1,2,1,1.8,0.805,1.8,2,0,0,'02510030'
3,4,1,7,2,1.8,0.805,1.8,2,0,0,'02510030'
0,3,2,5,0,1.8,1.715,1.8,2,0,0,'02510030'
0,3,2,5,0,0.55,1.715,2.4,2,0,2,'02510090'
3,4,1,7,2,1.8,0.805,1.8,2,1,0,'02510120'
0,3,2,5,0,1.8,1.715,1.8,2,4,0,'02510260'
0,5,4,9,0,1.8,2.625,1.8,2,4,0,'02510260'
6,3,2,7,0,1.25,1.715,1.8,2,4,1,'02510290'
0,3,2,5,0,0.3,1.715,2.3,2,4,2,'02510320'
0,3,2,5,0,0.3,1.715,2.2,2,4,2,'02510320'
0,5,4,9,0,0.3,2.625,2.2,2,4,2,'02510320'
2,3,2,3,2,1.8,0.805,1.8,2,3,0,'02510350'
0,3,2,5,0,1.8,1.715,1.8,2,3,0,'02510350'
0,5,4,9,0,1.8,3.535,1.8,2,3,0,'02510350'
6,3,2,7,0,1.2,1.92,1.7,0,5,1,'02540260'
7,0,0,0,0,1.75,3.96,0,0,0,0,'0254047002530700'
7,0,0,0,0,1.75,3.48,0,0,0,0,'0254047002530700'
0,3,2,5,0,1.75,1.8,2.15,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.85,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.75,2,1,0,'02510120'
0,3,2,5,0,1.75,1.8,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,2.04,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.8,1.75,2,4,0,'02510260'
0,3,2,5,0,1.2,1.92,1.7,2,4,1,'02510290'
0,5,4,9,0,1.75,3,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3,1.75,2,3,0,'02510350'
0,3,2,5,0,0.33,1.56,2.15,2,3,2,'02510410'
0,3,2,5,0,0.77,1.56,1.75,2,3,2,'02510410'
0,3,2,5,0,0.7,1.56,0.7,2,3,2,'02510410'
0,3,2,5,0,0.6,1.8,2.4,2,1,2,'02510180'
0,3,2,5,0,0.9,1.08,2.63,2,1,1,'02510150'
2,2,1,2,1,0.45,0.33,2,2,1,2,'02510180'
2,2,1,2,1,0.55,0.33,1.45,2,1,2,'02510180'
6,3,2,7,0,1.1,2.285,2,0,5,1,'02540180'
0,3,2,5,0,1.8,1.825,1.8,0,5,1,'02540260'
2,3,2,3,2,1.8,1.185,1.8,2,0,0,'02510030'
0,3,2,5,0,1.75,1.825,1.75,2,1,0,'02510120'
0,5,4,9,0,1.75,3.745,1.75,2,4,0,'02510260'
0,4,3,7,0,1.75,2.785,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.745,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,4,0,'02510260'
3,4,1,6,2,1.75,0.815,1.75,1,5,1,'02530300'
2,2,1,2,1,1.8,0.655,1.8,2,0,0,'02510030'
0,3,2,5,0,0.7,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.8,2.785,1.8,0,5,1,'02540280'
0,3,2,5,0,1,1.8,1.75,0,5,1,'02540180'
0,3,2,5,0,0.5,0.84,0.6,2,3,2,'02510410'
0,3,2,5,0,0.65,1.8,1.4,0,5,1,'02540180'
2,2,1,2,1,1.4,0.7,1.4,2,2,1,'02510200'
0,3,2,5,0,0.75,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.745,1.75,0,5,1,'02540260'
0,3,2,5,0,0.8,0.815,1.9,0,5,0,'02540170'
0,5,4,9,0,1.75,3.48,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.96,1.75,0,5,1,'02540180'
6,3,2,7,0,1.2,1.92,1.7,0,5,1,'02540260'
7,0,0,0,0,1.75,3.96,0,0,0,0,'0254047002530700'
7,0,0,0,0,1.75,3.48,0,0,0,0,'0254047002530700'
0,3,2,5,0,1.75,1.8,2.15,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.85,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.75,2,1,0,'02510120'
0,3,2,5,0,1.75,1.8,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,2.04,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.8,1.75,2,4,0,'02510260'
0,3,2,5,0,1.2,1.92,1.7,2,4,1,'02510290'
0,5,4,9,0,1.75,3,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3,1.75,2,3,0,'02510350'
0,3,2,5,0,0.33,1.56,2.15,2,3,2,'02510410'
0,3,2,5,0,0.77,1.56,1.75,2,3,2,'02510410'
0,3,2,5,0,0.7,1.56,0.7,2,3,2,'02510410'
0,3,2,5,0,0.6,1.8,2.4,2,1,2,'02510180'
0,3,2,5,0,0.9,1.08,2.63,2,1,1,'02510150'
2,2,1,2,1,0.45,0.33,2,2,1,2,'02510180'
2,2,1,2,1,0.55,0.33,1.45,2,1,2,'02510180'
6,3,2,7,0,1.1,2.285,2,0,5,1,'02540180'
0,3,2,5,0,1.8,1.825,1.8,0,5,1,'02540260'
2,3,2,3,2,1.8,1.185,1.8,2,0,0,'02510030'
0,3,2,5,0,1.75,1.825,1.75,2,1,0,'02510120'
0,5,4,9,0,1.75,3.745,1.75,2,4,0,'02510260'
0,4,3,7,0,1.75,2.785,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.745,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,4,0,'02510260'
3,4,1,6,2,1.75,0.815,1.75,1,5,1,'02530300'
2,2,1,2,1,1.8,0.655,1.8,2,0,0,'02510030'
0,3,2,5,0,0.7,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.8,2.785,1.8,0,5,1,'02540280'
0,3,2,5,0,1,1.8,1.75,0,5,1,'02540180'
0,3,2,5,0,0.5,0.84,0.6,2,3,2,'02510410'
0,3,2,5,0,0.65,1.8,1.4,0,5,1,'02540180'
2,2,1,2,1,1.4,0.7,1.4,2,2,1,'02510200'
0,3,2,5,0,0.75,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.745,1.75,0,5,1,'02540260'
0,3,2,5,0,0.8,0.815,1.9,0,5,0,'02540170'
0,5,4,9,0,1.75,3.48,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.96,1.75,0,5,1,'02540180'
6,3,2,7,0,1.2,1.92,1.7,0,5,1,'02540260'
7,0,0,0,0,1.75,3.96,0,0,0,0,'0253044002530700'
7,0,0,0,0,1.75,3.48,0,0,0,0,'0253044002530700'
0,3,2,5,0,1.75,1.8,2.15,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.85,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.75,2,1,0,'02510120'
0,3,2,5,0,1.75,1.8,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,2.04,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.8,1.75,2,4,0,'02510260'
0,3,2,5,0,1.2,1.92,1.7,2,4,1,'02510290'
0,5,4,9,0,1.75,3,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3,1.75,2,3,0,'02510350'
0,3,2,5,0,0.33,1.56,2.15,2,3,2,'02510410'
0,3,2,5,0,0.77,1.56,1.75,2,3,2,'02510410'
0,3,2,5,0,0.7,1.56,0.7,2,3,2,'02510410'
0,3,2,5,0,0.6,1.8,2.4,2,1,2,'02510180'
0,3,2,5,0,0.9,1.08,2.63,0,5,0,'02540170'
2,2,1,2,1,0.45,0.33,2,2,1,2,'02510180'
2,2,1,2,1,0.55,0.33,1.45,2,1,2,'02510180'
6,3,2,7,0,1.1,2.285,2,0,5,1,'02540180'
0,3,2,5,0,1.8,1.825,1.8,0,5,1,'02540260'
2,3,2,3,2,1.8,1.185,1.8,2,0,0,'02510030'
0,3,2,5,0,1.75,1.825,1.75,2,1,0,'02510120'
0,5,4,9,0,1.75,3.745,1.75,2,4,0,'02510260'
0,4,3,7,0,1.75,2.785,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.745,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,4,0,'02510260'
3,4,1,6,2,1.75,0.815,1.75,1,5,1,'02530300'
2,2,1,2,1,1.8,0.655,1.8,2,0,0,'02510030'
0,3,2,5,0,0.7,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.8,2.785,1.8,0,5,1,'02540280'
0,3,2,5,0,1,1.8,1.75,0,5,1,'02540180'
0,3,2,5,0,0.5,0.84,0.6,2,3,2,'02510410'
0,3,2,5,0,0.65,1.8,1.4,0,5,1,'02540180'
2,2,1,2,1,1.4,0.7,1.4,2,2,1,'02510200'
0,3,2,5,0,0.75,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.745,1.75,0,5,1,'02540260'
0,3,2,5,0,0.8,0.815,1.9,0,5,0,'02540170'
2,2,1,2,1,1.7,0.9,1.7,1,5,1,'02540330'
0,5,4,9,0,1.75,3.48,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.96,1.75,0,5,1,'02540180'
7,0,0,0,0,1.8,0.8,0,0,0,0,'0253044002540500'
6,3,2,7,0,1.2,1.92,1.7,0,5,1,'02540260'
7,0,0,0,0,1.75,3.96,0,0,0,0,'0254047002530700'
7,0,0,0,0,1.75,3.48,0,0,0,0,'0254047002530700'
0,3,2,5,0,1.75,1.8,2.15,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.85,2,2,0,'02510190'
0,3,2,5,0,1.75,1.8,1.75,2,1,0,'02510120'
0,3,2,5,0,1.75,1.8,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,2.04,1.75,2,4,0,'02510260'
0,3,2,5,0,1.75,1.8,1.75,2,4,0,'02510260'
0,3,2,5,0,1.2,1.92,1.7,2,4,1,'02510290'
0,5,4,9,0,1.75,3,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3,1.75,2,3,0,'02510350'
0,3,2,5,0,0.33,1.56,2.15,2,3,2,'02510410'
0,3,2,5,0,0.77,1.56,1.75,2,3,2,'02510410'
0,3,2,5,0,0.7,1.56,0.7,2,3,2,'02510410'
0,3,2,5,0,0.6,1.8,2.4,2,1,2,'02510180'
0,3,2,5,0,0.9,1.08,2.63,2,1,1,'02510150'
2,2,1,2,1,0.45,0.33,2,2,1,2,'02510180'
2,2,1,2,1,0.55,0.33,1.45,2,1,2,'02510180'
6,3,2,7,0,1.1,2.285,2,0,5,1,'02540180'
0,3,2,5,0,1.8,1.825,1.8,0,5,1,'02540260'
2,3,2,3,2,1.8,1.185,1.8,2,0,0,'02510030'
0,3,2,5,0,1.75,1.825,1.75,2,1,0,'02510120'
0,5,4,9,0,1.75,3.745,1.75,2,4,0,'02510260'
0,4,3,7,0,1.75,2.785,1.75,2,4,0,'02510260'
0,5,4,9,0,1.75,3.745,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,3,0,'02510350'
0,3,2,5,0,1.75,1.825,1.75,2,4,0,'02510260'
3,4,1,6,2,1.75,0.815,1.75,1,5,1,'02530300'
2,2,1,2,1,1.8,0.655,1.8,2,0,0,'02510030'
0,3,2,5,0,0.7,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.8,2.785,1.8,0,5,1,'02540280'
0,3,2,5,0,1,1.8,1.75,0,5,1,'02540180'
0,3,2,5,0,0.5,0.84,0.6,2,3,2,'02510410'
0,3,2,5,0,0.65,1.8,1.4,0,5,1,'02540180'
2,2,1,2,1,1.4,0.7,1.4,2,2,1,'02510200'
0,3,2,5,0,0.75,1.725,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.745,1.75,0,5,1,'02540260'
0,3,2,5,0,0.8,0.815,1.9,0,5,0,'02540170'
0,5,4,9,0,1.75,3.48,1.75,0,5,1,'02540180'
0,5,4,9,0,1.75,3.96,1.75,0,5,1,'02540180'
0,3,2,5,0,1.8,1.72,1.8,0,5,1,'02540260'
2,2,1,3,1,1.8,0.81,1.8,1,5,1,'02540330'
0,3,2,5,0,2.2,1.72,2.2,1,5,1,'02540080'
0,3,2,5,0,0.45,0.65,1.8,0,5,0,'02540170'
0,3,2,5,0,0.45,0.97,1.8,0,5,0,'02540170'
0,3,2,5,0,1.8,1.72,2.1,2,1,0,'02510110'
0,3,2,5,0,1.8,1.72,1.8,2,0,0,'02510020'
0,3,2,5,0,1.8,1.72,1.8,2,1,0,'02510110'
0,3,2,5,0,0.4,2.53,0.4,2,0,2,'02510080'
0,5,4,9,0,1.8,3.49,1.8,2,4,0,'02510250'
0,3,2,5,0,1.8,1.72,1.8,1,5,1,'02540140'
0,5,4,9,0,1.2,2.63,1.8,0,5,1,'02540260'
0,3,2,5,0,0.6,0.81,1.6,0,5,0,'02540250'
0,3,2,5,0,0.6,1.72,1.45,0,5,1,'02540260'
0,3,2,5,0,0.8,1.72,1.6,0,5,1,'02540260'
6,3,2,7,0,0.75,1.72,1.8,0,5,1,'02540260'
0,3,2,5,0,2.2,1.72,2.2,1,5,1,'02540130'
0,3,2,5,0,0.7,1.72,1.4,2,1,2,'02510170'
0,3,2,5,0,1.8,1.72,1.8,2,3,0,'02510340'
0,5,4,9,0,1.8,3.54,1.8,2,3,0,'02510340'
3,4,1,7,2,1.8,0.81,1.8,2,1,0,'02510110'
0,3,2,5,0,1.45,1.72,1.45,2,0,1,'02510050'
2,2,1,3,1,1.8,0.7,1.8,2,0,0,'02510020'
0,3,2,5,0,1.8,1.72,1.8,0,5,1,'02540260'
2,2,1,3,1,1.8,0.81,1.8,1,5,1,'02540330'
0,3,2,5,0,2.2,1.72,2.2,1,5,1,'02540080'
0,3,2,5,0,0.45,0.65,1.8,0,5,0,'02540170'
0,3,2,5,0,0.45,0.97,1.8,0,5,0,'02540170'
0,3,2,5,0,1.8,1.72,2.1,2,1,0,'02510110'
0,3,2,5,0,1.8,1.72,1.8,2,0,0,'02510020'
0,3,2,5,0,1.8,1.72,1.8,2,1,0,'02510110'
0,3,2,5,0,0.4,2.53,0.4,2,0,2,'02510080'
0,5,4,9,0,1.8,3.49,1.8,2,4,0,'02510250'
